result_id,randomized,type,count,inserted,insert_time,search,search_time,removed,remove_time
70,False,BST,15000,14723,6,2203,3,1999,6
70,False,BST,20000,19486,7,3885,4,3425,8
70,False,BST,25000,24207,9,6030,5,5228,10
70,False,BST,30000,28836,10,8616,7,7288,13
70,False,LIST,10000,9871,549,957,947,879,1254
70,False,LIST,15000,14710,1321,2131,2068,2022,3122
70,False,LIST,20000,19484,2348,3844,3499,3474,5352
70,False,LIST,25000,24194,4065,6029,5174,5392,7700
70,False,LIST,30000,28809,5970,8603,7997,7538,10417
70,True,AVL,10000,10000,1344,998,1,965,442
70,True,AVL,15000,15000,3167,2252,2,2065,1452
70,True,AVL,20000,20000,6002,3913,4,3636,3514
70,True,AVL,25000,25000,10092,6209,5,5469,6938
70,True,AVL,30000,30000,14849,8930,6,7819,11178
70,True,BST,10000,10000,3,998,1,965,3
70,True,BST,15000,15000,5,2252,2,1974,5
70,True,BST,20000,20000,7,3913,3,3528,7
70,True,BST,25000,25000,9,6209,5,5469,9
70,True,BST,30000,30000,12,8930,6,7819,12
70,True,LIST,10000,10000,850,1007,828,936,1582
70,True,LIST,15000,15000,2338,2236,2092,2111,3833
70,True,LIST,20000,20000,4941,4050,3940,3629,6798
70,True,LIST,25000,25000,7768,6265,6216,5588,10448
70,True,LIST,30000,30000,12342,9081,9831,7725,13912
71,False,AVL,10000,9872,570,1041,1,914,359
71,False,AVL,15000,14723,1535,2203,3,2006,1483
71,False,AVL,20000,19486,2770,3885,3,3520,3053
71,False,AVL,25000,24207,4502,6030,5,5340,5774
71,False,AVL,30000,28836,7052,8616,6,7478,9325
71,False,BST,10000,9872,4,1041,2,914,3
71,False,BST,15000,14723,6,2203,3,1999,6
71,False,BST,20000,19486,8,3885,4,3425,9
71,False,BST,25000,24207,10,6030,6,5228,11
71,False,BST,30000,28836,11,8616,7,7288,13
71,False,LIST,10000,9871,493,957,805,879,1245
71,False,LIST,15000,14710,1241,2131,1942,2022,2825
71,False,LIST,20000,19484,2274,3844,3331,3474,5161
71,False,LIST,25000,24194,4007,6029,5776,5392,7271
71,False,LIST,30000,28809,5493,8603,8335,7538,10980
71,True,AVL,10000,10000,1302,998,1,965,449
71,True,AVL,15000,15000,3252,2252,2,2065,1860
71,True,AVL,20000,20000,6307,3913,3,3636,3590
71,True,AVL,25000,25000,10220,6209,5,5469,6828
71,True,AVL,30000,30000,14639,8930,6,7819,11293
71,True,BST,10000,10000,3,998,1,965,3
71,True,BST,15000,15000,6,2252,3,1974,6
71,True,BST,20000,20000,8,3913,4,3528,8
71,True,BST,25000,25000,11,6209,5,5469,11
71,True,BST,30000,30000,14,8930,7,7819,14
71,True,LIST,10000,10000,880,1007,881,936,1651
71,True,LIST,15000,15000,2439,2236,2046,2111,3925
71,True,LIST,20000,20000,4985,4050,4034,3629,6398
71,True,LIST,25000,25000,7367,6265,5754,5588,9429
71,True,LIST,30000,30000,11419,9081,8589,7725,13658
72,False,AVL,10000,9872,530,1041,1,914,330
72,False,AVL,15000,14723,1367,2203,2,2006,1236
72,False,AVL,20000,19486,2651,3885,3,3520,2967
72,False,AVL,25000,24207,4299,6030,4,5340,5321
72,False,AVL,30000,28836,6646,8616,6,7478,9184
72,False,BST,10000,9872,4,1041,1,914,3
72,False,BST,15000,14723,6,2203,3,1999,6
72,False,BST,20000,19486,7,3885,4,3425,8
72,False,BST,25000,24207,9,6030,5,5228,10
72,False,BST,30000,28836,10,8616,6,7288,12
72,False,LIST,10000,9871,495,957,772,879,1217
72,False,LIST,15000,14710,1170,2131,1948,2022,2656
72,False,LIST,20000,19484,2247,3844,3296,3474,4711
72,False,LIST,25000,24194,3650,6029,5194,5392,7165
72,False,LIST,30000,28809,5431,8603,7346,7538,9957
72,True,AVL,10000,10000,1228,998,1,965,406
72,True,AVL,15000,15000,3087,2252,2,2065,1432
72,True,AVL,20000,20000,5909,3913,4,3636,3796
72,True,AVL,25000,25000,10251,6209,6,5469,7382
72,True,AVL,30000,30000,14783,8930,9,7819,11542
72,True,BST,10000,10000,3,998,1,965,3
72,True,BST,15000,15000,5,2252,3,1974,5
72,True,BST,20000,20000,8,3913,4,3528,8
72,True,BST,25000,25000,10,6209,5,5469,10
72,True,BST,30000,30000,12,8930,6,7819,12
72,True,LIST,10000,10000,828,1007,785,936,1545
72,True,LIST,15000,15000,2195,2236,1934,2111,3439
72,True,LIST,20000,20000,4366,4050,3572,3629,6224
72,True,LIST,25000,25000,7275,6265,5760,5588,11140
72,True,LIST,30000,30000,12175,9081,10380,7725,17175
73,False,AVL,10000,9872,564,1041,1,914,380
73,False,AVL,15000,14723,1441,2203,2,2006,1344
73,False,AVL,20000,19486,2765,3885,3,3520,3124
73,False,AVL,25000,24207,4606,6030,4,5340,5763
73,False,AVL,30000,28836,7013,8616,6,7478,9708
73,False,BST,10000,9872,4,1041,2,914,4
73,False,BST,15000,14723,6,2203,3,1999,6
73,False,BST,20000,19486,8,3885,4,3425,8
73,False,BST,25000,24207,9,6030,5,5228,10
73,False,BST,30000,28836,10,8616,8,7288,14
73,False,LIST,10000,9871,511,957,828,879,1276
73,False,LIST,15000,14710,1230,2131,1912,2022,2847
73,False,LIST,20000,19484,2327,3844,3484,3474,4961
73,False,LIST,25000,24194,3899,6029,5460,5392,7715
73,False,LIST,30000,28809,5817,8603,8052,7538,11165
73,True,AVL,10000,10000,1325,998,1,965,432
73,True,AVL,15000,15000,3224,2252,2,2065,1485
73,True,AVL,20000,20000,6282,3913,3,3636,3613
73,True,AVL,25000,25000,10209,6209,5,5469,6792
73,True,AVL,30000,30000,14767,8930,6,7819,11496
73,True,BST,10000,10000,3,998,2,965,3
73,True,BST,15000,15000,6,2252,3,1974,6
73,True,BST,20000,20000,8,3913,4,3528,8
73,True,BST,25000,25000,10,6209,5,5469,11
73,True,BST,30000,30000,12,8930,6,7819,12
73,True,LIST,10000,10000,904,1007,845,936,1628
73,True,LIST,15000,15000,2397,2236,2069,2111,3819
73,True,LIST,20000,20000,4625,4050,3897,3629,6800
73,True,LIST,25000,25000,7918,6265,6372,5588,10605
73,True,LIST,30000,30000,12209,9081,10009,7725,17247
74,False,AVL,10000,9872,680,1041,2,914,444
74,False,AVL,15000,14723,1559,2203,2,2006,1405
74,False,AVL,20000,19486,2798,3885,3,3520,3119
74,False,AVL,25000,24207,4675,6030,5,5340,5776
74,False,AVL,30000,28836,6995,8616,6,7478,9492
74,False,BST,10000,9872,4,1041,2,914,3
74,False,BST,15000,14723,6,2203,3,1999,6
74,False,BST,20000,19486,8,3885,5,3425,9
74,False,BST,25000,24207,9,6030,6,5228,11
74,False,BST,30000,28836,11,8616,7,7288,13
74,False,LIST,10000,9871,506,957,822,879,1268
74,False,LIST,15000,14710,1248,2131,1918,2022,2872
74,False,LIST,20000,19484,2321,3844,3456,3474,4961
74,False,LIST,25000,24194,3900,6029,5462,5392,7709
74,False,LIST,30000,28809,5729,8603,8156,7538,11242
74,True,AVL,10000,10000,1311,998,1,965,435
74,True,AVL,15000,15000,3222,2252,3,2065,1502
74,True,AVL,20000,20000,6126,3913,4,3636,3577
74,True,AVL,25000,25000,10195,6209,5,5469,6972
74,True,AVL,30000,30000,14756,8930,6,7819,11544
74,True,BST,10000,10000,3,998,1,965,3
74,True,BST,15000,15000,5,2252,3,1974,5
74,True,BST,20000,20000,8,3913,4,3528,8
74,True,BST,25000,25000,11,6209,5,5469,11
74,True,BST,30000,30000,13,8930,7,7819,14
74,True,LIST,10000,10000,874,1007,841,936,1604
74,True,LIST,15000,15000,2384,2236,2079,2111,3769
74,True,LIST,20000,20000,4686,4050,3855,3629,6766
74,True,LIST,25000,25000,7929,6265,6537,5588,10843
74,True,LIST,30000,30000,11964,9081,9979,7725,16813
75,False,AVL,10000,9872,562,1041,1,914,361
75,False,AVL,15000,14723,1431,2203,3,2006,1309
75,False,AVL,20000,19486,2767,3885,4,3520,3165
75,False,AVL,25000,24207,4617,6030,5,5340,5824
75,False,AVL,30000,28836,6962,8616,6,7478,9526
75,False,BST,10000,9872,4,1041,2,914,3
75,False,BST,15000,14723,6,2203,3,1999,6
75,False,BST,20000,19486,7,3885,4,3425,8
75,False,BST,25000,24207,9,6030,5,5228,11
75,False,BST,30000,28836,11,8616,7,7288,13
75,False,LIST,10000,9871,505,957,828,879,1286
75,False,LIST,15000,14710,1258,2131,1943,2022,2873
75,False,LIST,20000,19484,2360,3844,3488,3474,5136
75,False,LIST,25000,24194,3839,6029,5566,5392,7939
75,False,LIST,30000,28809,5769,8603,8247,7538,11859
75,True,AVL,10000,10000,1475,998,2,965,515
75,True,AVL,15000,15000,3399,2252,2,2065,1496
75,True,AVL,20000,20000,6125,3913,3,3636,3601
75,True,AVL,25000,25000,10159,6209,4,5469,6845
75,True,AVL,30000,30000,14799,8930,7,7819,11569
75,True,BST,10000,10000,3,998,1,965,3
75,True,BST,15000,15000,5,2252,3,1974,5
75,True,BST,20000,20000,8,3913,4,3528,7
75,True,BST,25000,25000,10,6209,5,5469,10
75,True,BST,30000,30000,13,8930,7,7819,14
75,True,LIST,10000,10000,860,1007,825,936,1588
75,True,LIST,15000,15000,2387,2236,2056,2111,3714
75,True,LIST,20000,20000,4694,4050,3934,3629,6879
75,True,LIST,25000,25000,7783,6265,6349,5588,10583
75,True,LIST,30000,30000,12081,9081,9776,7725,15677
76,False,AVL,10000,9872,579,1041,1,914,364
76,False,AVL,15000,14723,1435,2203,2,2006,1315
76,False,AVL,20000,19486,2766,3885,3,3520,3105
76,False,AVL,25000,24207,4676,6030,5,5340,5745
76,False,AVL,30000,28836,6990,8616,6,7478,9680
76,False,BST,10000,9872,4,1041,2,914,3
76,False,BST,15000,14723,6,2203,3,1999,6
76,False,BST,20000,19486,7,3885,4,3425,8
76,False,BST,25000,24207,9,6030,6,5228,11
76,False,BST,30000,28836,11,8616,7,7288,13
76,False,LIST,10000,9871,507,957,829,879,1289
76,False,LIST,15000,14710,1244,2131,1934,2022,2860
76,False,LIST,20000,19484,2338,3844,3495,3474,4946
76,False,LIST,25000,24194,3805,6029,5398,5392,7628
76,False,LIST,30000,28809,5693,8603,8057,7538,11125
76,True,AVL,10000,10000,1289,998,1,965,430
76,True,AVL,15000,15000,3260,2252,3,2065,1487
76,True,AVL,20000,20000,6139,3913,4,3636,3586
76,True,AVL,25000,25000,10228,6209,6,5469,7030
76,True,AVL,30000,30000,15027,8930,6,7819,11655
76,True,BST,10000,10000,3,998,1,965,3
76,True,BST,15000,15000,5,2252,2,1974,5
76,True,BST,20000,20000,8,3913,4,3528,7
76,True,BST,25000,25000,10,6209,5,5469,10
76,True,BST,30000,30000,13,8930,7,7819,13
76,True,LIST,10000,10000,869,1007,851,936,1629
76,True,LIST,15000,15000,2385,2236,2057,2111,3712
76,True,LIST,20000,20000,4679,4050,3879,3629,6750
76,True,LIST,25000,25000,7891,6265,6365,5588,10910
76,True,LIST,30000,30000,12528,9081,10118,7725,16093
77,False,AVL,10000,9872,560,1041,1,914,360
77,False,AVL,15000,14723,1430,2203,2,2006,1307
77,False,AVL,20000,19486,2764,3885,4,3520,3065
77,False,AVL,25000,24207,4661,6030,5,5340,5767
77,False,AVL,30000,28836,6995,8616,6,7478,9552
77,False,BST,10000,9872,4,1041,2,914,3
77,False,BST,15000,14723,6,2203,3,1999,6
77,False,BST,20000,19486,7,3885,4,3425,8
77,False,BST,25000,24207,9,6030,6,5228,10
77,False,BST,30000,28836,11,8616,7,7288,13
77,False,LIST,10000,9871,506,957,817,879,1271
77,False,LIST,15000,14710,1346,2131,1991,2022,3075
77,False,LIST,20000,19484,2419,3844,3612,3474,5099
77,False,LIST,25000,24194,3834,6029,6262,5392,8618
77,False,LIST,30000,28809,6548,8603,10965,7538,11998
77,True,AVL,10000,10000,1320,998,2,965,479
77,True,AVL,15000,15000,3383,2252,2,2065,1592
77,True,AVL,20000,20000,6328,3913,3,3636,3918
77,True,AVL,25000,25000,11260,6209,5,5469,7282
77,True,AVL,30000,30000,16125,8930,6,7819,12372
77,True,BST,10000,10000,4,998,1,965,4
77,True,BST,15000,15000,6,2252,3,1974,6
77,True,BST,20000,20000,9,3913,5,3528,9
77,True,BST,25000,25000,12,6209,7,5469,12
77,True,BST,30000,30000,15,8930,7,7819,15
77,True,LIST,10000,10000,941,1007,925,936,1699
77,True,LIST,15000,15000,2436,2236,2225,2111,3959
77,True,LIST,20000,20000,4666,4050,3913,3629,6844
77,True,LIST,25000,25000,7695,6265,5892,5588,10000
77,True,LIST,30000,30000,11579,9081,8989,7725,14032
78,False,AVL,10000,9872,564,1041,1,914,354
78,False,AVL,15000,14723,1394,2203,2,2006,1347
78,False,AVL,20000,19486,2720,3885,4,3520,3008
78,False,AVL,25000,24207,4637,6030,5,5340,5725
78,False,AVL,30000,28836,6716,8616,6,7478,9676
78,False,BST,10000,9872,4,1041,2,914,3
78,False,BST,15000,14723,6,2203,3,1999,6
78,False,BST,20000,19486,8,3885,4,3425,8
78,False,BST,25000,24207,9,6030,6,5228,10
78,False,BST,30000,28836,11,8616,7,7288,13
78,False,LIST,10000,9871,505,957,825,879,1283
78,False,LIST,15000,14710,1272,2131,2019,2022,2822
78,False,LIST,20000,19484,2424,3844,3323,3474,4785
78,False,LIST,25000,24194,3706,6029,5306,5392,7763
78,False,LIST,30000,28809,5479,8603,7841,7538,10728
78,True,AVL,10000,10000,1319,998,2,965,503
78,True,AVL,15000,15000,3296,2252,3,2065,1477
78,True,AVL,20000,20000,6264,3913,4,3636,3605
78,True,AVL,25000,25000,10190,6209,5,5469,6672
78,True,AVL,30000,30000,14996,8930,5,7819,11492
78,True,BST,10000,10000,3,998,1,965,3
78,True,BST,15000,15000,5,2252,2,1974,5
78,True,BST,20000,20000,7,3913,4,3528,7
78,True,BST,25000,25000,10,6209,5,5469,10
78,True,BST,30000,30000,12,8930,6,7819,12
78,True,LIST,10000,10000,859,1007,822,936,1601
78,True,LIST,15000,15000,2509,2236,2338,2111,3807
78,True,LIST,20000,20000,4921,4050,4229,3629,7077
78,True,LIST,25000,25000,8284,6265,7041,5588,11127
78,True,LIST,30000,30000,12855,9081,10264,7725,16778
79,False,AVL,10000,9872,543,1041,1,914,344
79,False,AVL,15000,14723,1403,2203,2,2006,1275
79,False,AVL,20000,19486,2721,3885,3,3520,3299
79,False,AVL,25000,24207,4512,6030,5,5340,5708
79,False,AVL,30000,28836,7352,8616,7,7478,9883
79,False,BST,10000,9872,4,1041,2,914,3
79,False,BST,15000,14723,6,2203,3,1999,6
79,False,BST,20000,19486,7,3885,4,3425,8
79,False,BST,25000,24207,8,6030,5,5228,10
79,False,BST,30000,28836,10,8616,7,7288,13
79,False,LIST,10000,9871,493,957,803,879,1239
79,False,LIST,15000,14710,1244,2131,1887,2022,2791
79,False,LIST,20000,19484,2364,3844,3411,3474,4881
79,False,LIST,25000,24194,3756,6029,5670,5392,7684
79,False,LIST,30000,28809,5880,8603,8210,7538,10691
79,True,AVL,10000,10000,1284,998,1,965,439
79,True,AVL,15000,15000,3349,2252,2,2065,1436
79,True,AVL,20000,20000,6038,3913,3,3636,3737
79,True,AVL,25000,25000,10160,6209,7,5469,7260
79,True,AVL,30000,30000,14898,8930,6,7819,11479
79,True,BST,10000,10000,3,998,1,965,3
79,True,BST,15000,15000,5,2252,3,1974,5
79,True,BST,20000,20000,7,3913,4,3528,8
79,True,BST,25000,25000,10,6209,5,5469,10
79,True,BST,30000,30000,12,8930,6,7819,13
79,True,LIST,10000,10000,859,1007,808,936,1553
79,True,LIST,15000,15000,2235,2236,1977,2111,3533
79,True,LIST,20000,20000,4784,4050,4130,3629,6806
79,True,LIST,25000,25000,7808,6265,6490,5588,10736
79,True,LIST,30000,30000,13518,9081,9812,7725,14167
80,False,AVL,10000,9872,539,1041,1,914,381
80,False,AVL,15000,14723,1383,2203,2,2006,1302
80,False,AVL,20000,19486,2701,3885,4,3520,3020
80,False,AVL,25000,24207,4506,6030,4,5340,5555
80,False,AVL,30000,28836,6502,8616,5,7478,9106
80,False,BST,10000,9872,4,1041,2,914,3
80,False,BST,15000,14723,6,2203,3,1999,6
80,False,BST,20000,19486,7,3885,4,3425,8
80,False,BST,25000,24207,8,6030,6,5228,10
80,False,BST,30000,28836,10,8616,7,7288,13
80,False,LIST,10000,9871,485,957,825,879,1236
80,False,LIST,15000,14710,1170,2131,1840,2022,2731
80,False,LIST,20000,19484,2271,3844,3335,3474,5012
80,False,LIST,25000,24194,3667,6029,5350,5392,7674
80,False,LIST,30000,28809,5688,8603,8312,7538,11692
80,True,AVL,10000,10000,1296,998,1,965,434
80,True,AVL,15000,15000,3252,2252,2,2065,1387
80,True,AVL,20000,20000,6258,3913,3,3636,3761
80,True,AVL,25000,25000,10402,6209,4,5469,7181
80,True,AVL,30000,30000,14881,8930,6,7819,11512
80,True,BST,10000,10000,3,998,1,965,3
80,True,BST,15000,15000,6,2252,3,1974,6
80,True,BST,20000,20000,8,3913,4,3528,7
80,True,BST,25000,25000,10,6209,5,5469,10
80,True,BST,30000,30000,12,8930,6,7819,13
80,True,LIST,10000,10000,902,1007,900,936,1605
80,True,LIST,15000,15000,2259,2236,1941,2111,3579
80,True,LIST,20000,20000,4460,4050,3755,3629,6588
80,True,LIST,25000,25000,7692,6265,5913,5588,9814
80,True,LIST,30000,30000,11473,9081,9397,7725,14663
81,False,AVL,10000,9872,557,1041,1,914,356
81,False,AVL,15000,14723,1411,2203,2,2006,1355
81,False,AVL,20000,19486,2802,3885,4,3520,3075
81,False,AVL,25000,24207,4580,6030,4,5340,5507
81,False,AVL,30000,28836,6659,8616,5,7478,10400
81,False,BST,10000,9872,4,1041,2,914,4
81,False,BST,15000,14723,6,2203,3,1999,6
81,False,BST,20000,19486,8,3885,5,3425,9
81,False,BST,25000,24207,10,6030,6,5228,11
81,False,BST,30000,28836,11,8616,7,7288,14
81,False,LIST,10000,9871,542,957,891,879,1421
81,False,LIST,15000,14710,1241,2131,2184,2022,3287
81,False,LIST,20000,19484,2467,3844,4043,3474,5829
81,False,LIST,25000,24194,4113,6029,5766,5392,8469
81,False,LIST,30000,28809,6433,8603,9011,7538,11461
81,True,AVL,10000,10000,1479,998,1,965,498
81,True,AVL,15000,15000,3483,2252,2,2065,1497
81,True,AVL,20000,20000,6343,3913,5,3636,3809
81,True,AVL,25000,25000,10507,6209,5,5469,6676
81,True,AVL,30000,30000,15499,8930,6,7819,12005
81,True,BST,10000,10000,4,998,2,965,4
81,True,BST,15000,15000,5,2252,3,1974,6
81,True,BST,20000,20000,9,3913,4,3528,8
81,True,BST,25000,25000,11,6209,6,5469,12
81,True,BST,30000,30000,14,8930,8,7819,15
81,True,LIST,10000,10000,871,1007,811,936,1594
81,True,LIST,15000,15000,2262,2236,1952,2111,3528
81,True,LIST,20000,20000,4463,4050,3639,3629,6337
81,True,LIST,25000,25000,7228,6265,5739,5588,9286
81,True,LIST,30000,30000,11410,9081,8648,7725,14658
82,False,AVL,10000,9872,579,1041,1,914,370
82,False,AVL,15000,14723,1573,2203,3,2006,1472
82,False,AVL,20000,19486,3059,3885,3,3520,3335
82,False,AVL,25000,24207,4840,6030,4,5340,5666
82,False,AVL,30000,28836,7008,8616,6,7478,9288
82,False,BST,10000,9872,4,1041,2,914,3
82,False,BST,15000,14723,6,2203,3,1999,6
82,False,BST,20000,19486,7,3885,4,3425,8
82,False,BST,25000,24207,9,6030,5,5228,10
82,False,BST,30000,28836,10,8616,7,7288,12
82,False,LIST,10000,9871,516,957,829,879,1262
82,False,LIST,15000,14710,1187,2131,1887,2022,2841
82,False,LIST,20000,19484,2323,3844,3391,3474,5700
82,False,LIST,25000,24194,3720,6029,5412,5392,8112
82,False,LIST,30000,28809,5793,8603,8353,7538,11209
82,True,AVL,10000,10000,1263,998,1,965,426
82,True,AVL,15000,15000,3321,2252,2,2065,1650
82,True,AVL,20000,20000,6866,3913,5,3636,3863
82,True,AVL,25000,25000,10857,6209,7,5469,7918
82,True,AVL,30000,30000,15626,8930,6,7819,13103
82,True,BST,10000,10000,4,998,1,965,3
82,True,BST,15000,15000,6,2252,3,1974,6
82,True,BST,20000,20000,9,3913,4,3528,8
82,True,BST,25000,25000,11,6209,6,5469,11
82,True,BST,30000,30000,14,8930,7,7819,14
82,True,LIST,10000,10000,1002,1007,988,936,1643
82,True,LIST,15000,15000,2351,2236,2271,2111,3754
82,True,LIST,20000,20000,4830,4050,4158,3629,6428
82,True,LIST,25000,25000,7703,6265,6282,5588,9931
82,True,LIST,30000,30000,12991,9081,10851,7725,15073
83,False,AVL,10000,9872,574,1041,1,914,357
83,False,AVL,15000,14723,1577,2203,2,2006,1405
83,False,AVL,20000,19486,2833,3885,4,3520,3485
83,False,AVL,25000,24207,5306,6030,5,5340,6690
83,False,AVL,30000,28836,7612,8616,5,7478,11280
83,False,BST,10000,9872,4,1041,2,914,4
83,False,BST,15000,14723,7,2203,3,1999,6
83,False,BST,20000,19486,8,3885,5,3425,10
83,False,BST,25000,24207,13,6030,6,5228,13
83,False,BST,30000,28836,13,8616,8,7288,16
83,False,LIST,10000,9871,573,957,912,879,1387
83,False,LIST,15000,14710,1432,2131,2250,2022,3136
83,False,LIST,20000,19484,2323,3844,3950,3474,5593
83,False,LIST,25000,24194,3806,6029,5398,5392,7680
83,False,LIST,30000,28809,5600,8603,8840,7538,12454
83,True,AVL,10000,10000,1505,998,1,965,487
83,True,AVL,15000,15000,3475,2252,3,2065,1469
83,True,AVL,20000,20000,6979,3913,4,3636,4349
83,True,AVL,25000,25000,11081,6209,6,5469,6825
83,True,AVL,30000,30000,14365,8930,6,7819,12410
83,True,BST,10000,10000,3,998,1,965,3
83,True,BST,15000,15000,6,2252,3,1974,5
83,True,BST,20000,20000,7,3913,4,3528,7
83,True,BST,25000,25000,10,6209,5,5469,10
83,True,BST,30000,30000,11,8930,6,7819,12
83,True,LIST,10000,10000,820,1007,800,936,1551
83,True,LIST,15000,15000,2322,2236,2110,2111,3690
83,True,LIST,20000,20000,4716,4050,3937,3629,7301
83,True,LIST,25000,25000,8479,6265,6710,5588,10785
83,True,LIST,30000,30000,12408,9081,9011,7725,14867
84,False,AVL,10000,9872,639,1041,1,914,396
84,False,AVL,15000,14723,1690,2203,2,2006,1345
84,False,AVL,20000,19486,2982,3885,3,3520,3221
84,False,AVL,25000,24207,4419,6030,4,5340,5587
84,False,AVL,30000,28836,6472,8616,5,7478,9599
84,False,BST,10000,9872,4,1041,2,914,4
84,False,BST,15000,14723,6,2203,3,1999,6
84,False,BST,20000,19486,8,3885,4,3425,8
84,False,BST,25000,24207,9,6030,6,5228,11
84,False,BST,30000,28836,11,8616,7,7288,13
84,False,LIST,10000,9871,488,957,792,879,1227
84,False,LIST,15000,14710,1190,2131,1958,2022,2956
84,False,LIST,20000,19484,2508,3844,3452,3474,5517
84,False,LIST,25000,24194,4109,6029,5420,5392,7912
84,False,LIST,30000,28809,5669,8603,7948,7538,10841
84,True,AVL,10000,10000,1232,998,1,965,410
84,True,AVL,15000,15000,3209,2252,2,2065,1462
84,True,AVL,20000,20000,6373,3913,4,3636,3786
84,True,AVL,25000,25000,10598,6209,5,5469,7075
84,True,AVL,30000,30000,15693,8930,5,7819,11621
84,True,BST,10000,10000,3,998,1,965,3
84,True,BST,15000,15000,5,2252,3,1974,6
84,True,BST,20000,20000,8,3913,4,3528,8
84,True,BST,25000,25000,10,6209,5,5469,10
84,True,BST,30000,30000,12,8930,6,7819,12
84,True,LIST,10000,10000,887,1007,823,936,1636
84,True,LIST,15000,15000,2332,2236,2036,2111,3722
84,True,LIST,20000,20000,4618,4050,3851,3629,6758
84,True,LIST,25000,25000,7880,6265,6365,5588,9797
84,True,LIST,30000,30000,11953,9081,9306,7725,14836
85,False,AVL,10000,9872,541,1041,1,914,347
85,False,AVL,15000,14723,1378,2203,2,2006,1280
85,False,AVL,20000,19486,2829,3885,4,3520,2991
85,False,AVL,25000,24207,4427,6030,4,5340,5781
85,False,AVL,30000,28836,6887,8616,5,7478,9231
85,False,BST,10000,9872,4,1041,2,914,3
85,False,BST,15000,14723,5,2203,3,1999,5
85,False,BST,20000,19486,7,3885,4,3425,8
85,False,BST,25000,24207,9,6030,5,5228,10
85,False,BST,30000,28836,10,8616,7,7288,13
85,False,LIST,10000,9871,509,957,846,879,1274
85,False,LIST,15000,14710,1311,2131,1871,2022,2764
85,False,LIST,20000,19484,2381,3844,3417,3474,5144
85,False,LIST,25000,24194,3923,6029,5634,5392,7514
85,False,LIST,30000,28809,5824,8603,8001,7538,10616
85,True,AVL,10000,10000,1296,998,1,965,422
85,True,AVL,15000,15000,3287,2252,2,2065,1471
85,True,AVL,20000,20000,6055,3913,4,3636,3878
85,True,AVL,25000,25000,10352,6209,4,5469,6840
85,True,AVL,30000,30000,14831,8930,5,7819,11251
85,True,BST,10000,10000,3,998,1,965,3
85,True,BST,15000,15000,6,2252,3,1974,5
85,True,BST,20000,20000,7,3913,4,3528,7
85,True,BST,25000,25000,9,6209,5,5469,10
85,True,BST,30000,30000,12,8930,6,7819,12
85,True,LIST,10000,10000,869,1007,850,936,1681
85,True,LIST,15000,15000,2410,2236,2159,2111,3474
85,True,LIST,20000,20000,4879,4050,3946,3629,6783
85,True,LIST,25000,25000,8105,6265,6324,5588,10687
85,True,LIST,30000,30000,12249,9081,8955,7725,15262
86,False,AVL,10000,9872,568,1041,1,914,378
86,False,AVL,15000,14723,1537,2203,2,2006,1327
86,False,AVL,20000,19486,2684,3885,3,3520,3029
86,False,AVL,25000,24207,4492,6030,4,5340,5554
86,False,AVL,30000,28836,7091,8616,5,7478,9276
86,False,BST,10000,9872,4,1041,2,914,3
86,False,BST,15000,14723,6,2203,3,1999,6
86,False,BST,20000,19486,7,3885,4,3425,8
86,False,BST,25000,24207,9,6030,5,5228,10
86,False,BST,30000,28836,10,8616,7,7288,12
86,False,LIST,10000,9871,491,957,809,879,1255
86,False,LIST,15000,14710,1211,2131,1856,2022,2864
86,False,LIST,20000,19484,2256,3844,3243,3474,4732
86,False,LIST,25000,24194,3684,6029,5122,5392,7213
86,False,LIST,30000,28809,5469,8603,7467,7538,10405
86,True,AVL,10000,10000,1256,998,1,965,479
86,True,AVL,15000,15000,3075,2252,2,2065,1428
86,True,AVL,20000,20000,6048,3913,3,3636,3707
86,True,AVL,25000,25000,10196,6209,5,5469,6923
86,True,AVL,30000,30000,14669,8930,6,7819,11128
86,True,BST,10000,10000,3,998,1,965,3
86,True,BST,15000,15000,6,2252,3,1974,5
86,True,BST,20000,20000,8,3913,4,3528,7
86,True,BST,25000,25000,10,6209,5,5469,10
86,True,BST,30000,30000,12,8930,7,7819,13
86,True,LIST,10000,10000,871,1007,963,936,1643
86,True,LIST,15000,15000,2424,2236,2141,2111,3713
86,True,LIST,20000,20000,4680,4050,3779,3629,6779
86,True,LIST,25000,25000,7775,6265,6175,5588,9770
86,True,LIST,30000,30000,11911,9081,8803,7725,14962
87,False,AVL,10000,9872,529,1041,1,914,342
87,False,AVL,15000,14723,1386,2203,2,2006,1249
87,False,AVL,20000,19486,2673,3885,3,3520,3198
87,False,AVL,25000,24207,5085,6030,6,5340,6434
87,False,AVL,30000,28836,7712,8616,8,7478,9468
87,False,BST,10000,9872,4,1041,2,914,3
87,False,BST,15000,14723,6,2203,3,1999,6
87,False,BST,20000,19486,7,3885,4,3425,8
87,False,BST,25000,24207,8,6030,5,5228,10
87,False,BST,30000,28836,10,8616,7,7288,12
87,False,LIST,10000,9871,496,957,821,879,1217
87,False,LIST,15000,14710,1200,2131,1825,2022,2714
87,False,LIST,20000,19484,2262,3844,3275,3474,4749
87,False,LIST,25000,24194,3705,6029,5087,5392,7082
87,False,LIST,30000,28809,5440,8603,7548,7538,9945
87,True,AVL,10000,10000,1234,998,1,965,414
87,True,AVL,15000,15000,3104,2252,3,2065,1449
